name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
hsa-mir-888	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	X:hsa;hsa-mir-888,145994784,145994860,-	0.3875275320696648	0.3701145800716986
hsa-mir-551a	1.0	11.0	5.5	0.3875275320696648	0.3701145800716986	1:hsa;hsa-mir-551a,3560695,3560790,-	0.1937637660348324	0.1850572900358493
hsa-mir-6802	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	19:hsa;hsa-mir-6802,55239912,55239976,-	0.3875275320696648	0.3701145800716986
hsa-mir-6886	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	19:hsa;hsa-mir-6886,11113474,11113534,+	0.3875275320696648	0.3701145800716986
hsa-mir-1289-1	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	20:hsa;hsa-mir-1289-1,35453954,35454097,-	0.3875275320696648	0.3701145800716986
hsa-mir-6808	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	1:hsa;hsa-mir-6808,1339650,1339708,-	0.3875275320696648	0.3701145800716986
hsa-mir-4422	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	1:hsa;hsa-mir-4422,55225641,55225723,+	0.3875275320696648	0.3701145800716986
hsa-mir-3685	1.0	11.0	11.0	0.3875275320696648	0.3701145800716986	12:hsa;hsa-mir-3685,95309923,95309984,+	0.3875275320696648	0.3701145800716986
hsa-mir-18b	3.0	10.0	10.0	0.352297756426968	0.33646780006518057	X:hsa;hsa-mir-18b,134170041,134170111,-	0.352297756426968	0.33646780006518057
hsa-mir-1913	1.0	10.0	10.0	0.352297756426968	0.33646780006518057	6:hsa;hsa-mir-1913,166509354,166509433,-	0.352297756426968	0.33646780006518057
hsa-mir-208b	1.0	10.0	10.0	0.352297756426968	0.33646780006518057	14:hsa;hsa-mir-208b,23417987,23418063,-	0.352297756426968	0.33646780006518057
hsa-mir-4728	2.0	10.0	10.0	0.352297756426968	0.33646780006518057	17:hsa;hsa-mir-4728,39726495,39726561,+	0.352297756426968	0.33646780006518057
hsa-mir-4783	1.0	10.0	10.0	0.352297756426968	0.33646780006518057	2:hsa;hsa-mir-4783,127423537,127423618,-	0.352297756426968	0.33646780006518057
hsa-mir-6740	1.0	10.0	10.0	0.352297756426968	0.33646780006518057	1:hsa;hsa-mir-6740,202003124,202003236,+	0.352297756426968	0.33646780006518057
hsa-mir-4719	2.0	10.0	10.0	0.352297756426968	0.33646780006518057	16:hsa;hsa-mir-4719,76868936,76869019,+	0.352297756426968	0.33646780006518057
hsa-mir-6776	2.0	10.0	10.0	0.352297756426968	0.33646780006518057	17:hsa;hsa-mir-6776,2692861,2692919,-	0.352297756426968	0.33646780006518057
hsa-mir-4762	2.0	10.0	10.0	0.352297756426968	0.33646780006518057	22:hsa;hsa-mir-4762,45760524,45760598,+	0.352297756426968	0.33646780006518057
hsa-mir-552	1.0	10.0	10.0	0.352297756426968	0.33646780006518057	1:hsa;hsa-mir-552,34669599,34669694,-	0.352297756426968	0.33646780006518057
hsa-mir-4429	6.0	10.0	8.666666666666666	0.352297756426968	0.33646780006518057	2:hsa;hsa-mir-4429,11540605,11540677,-	0.3053247222367056	0.2916054267231565
hsa-mir-6727	3.0	10.0	10.0	0.352297756426968	0.33646780006518057	1:hsa;hsa-mir-6727,1312502,1312566,-	0.352297756426968	0.33646780006518057
hsa-mir-6861	2.0	9.0	9.0	0.3170679807842712	0.3028210200586625	12:hsa;hsa-mir-6861,112163258,112163321,-	0.3170679807842712	0.3028210200586625
hsa-mir-2115	4.0	9.0	9.0	0.3170679807842712	0.3028210200586625	3:hsa;hsa-mir-2115,48316360,48316459,-	0.3170679807842712	0.3028210200586625
hsa-mir-3690-2	1.0	9.0	4.5	0.3170679807842712	0.3028210200586625	X:hsa;hsa-mir-3690-2,1293918,1293992,+	0.1585339903921356	0.15141051002933126
hsa-mir-6801	1.0	9.0	9.0	0.3170679807842712	0.3028210200586625	19:hsa;hsa-mir-6801,52222020,52222098,+	0.3170679807842712	0.3028210200586625
hsa-mir-141	3.0	9.0	9.0	0.3170679807842712	0.3028210200586625	12:hsa;hsa-mir-141,6964097,6964191,+	0.3170679807842712	0.3028210200586625
hsa-mir-4470	1.0	9.0	9.0	0.3170679807842712	0.3028210200586625	8:hsa;hsa-mir-4470,61714788,61714859,+	0.3170679807842712	0.3028210200586625
hsa-mir-6849	2.0	9.0	9.0	0.3170679807842712	0.3028210200586625	8:hsa;hsa-mir-6849,144400277,144400345,-	0.3170679807842712	0.3028210200586625
hsa-mir-548aw	2.0	9.0	9.0	0.3170679807842712	0.3028210200586625	9:hsa;hsa-mir-548aw,132945707,132945771,+	0.3170679807842712	0.3028210200586625
hsa-mir-3690-1	1.0	9.0	4.5	0.3170679807842712	0.3028210200586625	X:hsa;hsa-mir-3690-1,1293918,1293992,+	0.1585339903921356	0.15141051002933126
hsa-mir-4433a	1.0	8.0	8.0	0.28183820514157437	0.26917424005214446	2:hsa;hsa-mir-4433a,64340759,64340839,+	0.28183820514157437	0.26917424005214446
hsa-mir-548j	1.0	8.0	8.0	0.28183820514157437	0.26917424005214446	22:hsa;hsa-mir-548j,26555212,26555323,-	0.28183820514157437	0.26917424005214446
hsa-mir-3140	1.0	8.0	8.0	0.28183820514157437	0.26917424005214446	4:hsa;hsa-mir-3140,152489327,152489416,-	0.28183820514157437	0.26917424005214446
hsa-mir-5683	1.0	8.0	8.0	0.28183820514157437	0.26917424005214446	6:hsa;hsa-mir-5683,6169334,6169409,+	0.28183820514157437	0.26917424005214446
hsa-mir-6503	1.0	8.0	8.0	0.28183820514157437	0.26917424005214446	11:hsa;hsa-mir-6503,60209071,60209156,-	0.28183820514157437	0.26917424005214446
hsa-mir-659	1.0	8.0	8.0	0.28183820514157437	0.26917424005214446	22:hsa;hsa-mir-659,37847678,37847774,-	0.28183820514157437	0.26917424005214446
hsa-mir-5009	1.0	8.0	8.0	0.28183820514157437	0.26917424005214446	15:hsa;hsa-mir-5009,89883931,89884030,-	0.28183820514157437	0.26917424005214446
hsa-mir-4745	1.0	7.0	7.0	0.2466084294988776	0.23552746004562639	19:hsa;hsa-mir-4745,804940,805001,+	0.2466084294988776	0.23552746004562639
hsa-mir-7113	1.0	7.0	7.0	0.2466084294988776	0.23552746004562639	11:hsa;hsa-mir-7113,68032864,68032922,+	0.2466084294988776	0.23552746004562639
hsa-mir-633	2.0	7.0	7.0	0.2466084294988776	0.23552746004562639	17:hsa;hsa-mir-633,62944215,62944312,+	0.2466084294988776	0.23552746004562639
hsa-mir-6780b	1.0	7.0	7.0	0.2466084294988776	0.23552746004562639	6:hsa;hsa-mir-6780b,43434542,43434620,+	0.2466084294988776	0.23552746004562639
hsa-mir-3176	1.0	7.0	7.0	0.2466084294988776	0.23552746004562639	16:hsa;hsa-mir-3176,543277,543366,+	0.2466084294988776	0.23552746004562639
hsa-mir-6754	1.0	7.0	7.0	0.2466084294988776	0.23552746004562639	11:hsa;hsa-mir-6754,71473503,71473568,+	0.2466084294988776	0.23552746004562639
hsa-mir-4712	1.0	6.0	6.0	0.2113786538561808	0.20188068003910833	15:hsa;hsa-mir-4712,50360329,50360410,+	0.2113786538561808	0.20188068003910833
hsa-mir-675	1.0	6.0	6.0	0.2113786538561808	0.20188068003910833	11:hsa;hsa-mir-675,1996759,1996831,-	0.2113786538561808	0.20188068003910833
hsa-mir-4524a	2.0	6.0	6.0	0.2113786538561808	0.20188068003910833	17:hsa;hsa-mir-4524a,69099564,69099632,-	0.2113786538561808	0.20188068003910833
hsa-mir-3174	2.0	6.0	6.0	0.2113786538561808	0.20188068003910833	15:hsa;hsa-mir-3174,90006755,90006841,+	0.2113786538561808	0.20188068003910833
hsa-mir-6759	2.0	6.0	6.0	0.2113786538561808	0.20188068003910833	12:hsa;hsa-mir-6759,57748618,57748682,-	0.2113786538561808	0.20188068003910833
hsa-mir-6798	1.0	5.0	5.0	0.176148878213484	0.16823390003259028	19:hsa;hsa-mir-6798,49009906,49009972,+	0.176148878213484	0.16823390003259028
hsa-mir-6851	1.0	5.0	5.0	0.176148878213484	0.16823390003259028	9:hsa;hsa-mir-6851,33467869,33467935,-	0.176148878213484	0.16823390003259028
hsa-mir-1302-11	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	15:hsa;hsa-mir-1302-11,101960459,101960596,-	0.015657678063420798	0.014954124447341358
hsa-mir-3976	1.0	4.0	4.0	0.14091910257078719	0.13458712002607223	18:hsa;hsa-mir-3976,5840695,5840833,+	0.14091910257078719	0.13458712002607223
hsa-mir-3138	1.0	4.0	4.0	0.14091910257078719	0.13458712002607223	4:hsa;hsa-mir-3138,10078611,10078692,-	0.14091910257078719	0.13458712002607223
hsa-mir-1302-11	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	9:hsa;hsa-mir-1302-11,30144,30281,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-11	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	1:hsa;hsa-mir-1302-11,30366,30503,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-9	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	19:hsa;hsa-mir-1302-9,71973,72110,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-11	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	19:hsa;hsa-mir-1302-11,71973,72110,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-10	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	19:hsa;hsa-mir-1302-10,71973,72110,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-9	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	15:hsa;hsa-mir-1302-9,101960459,101960596,-	0.015657678063420798	0.014954124447341358
hsa-mir-1302-10	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	1:hsa;hsa-mir-1302-10,30366,30503,+	0.015657678063420798	0.014954124447341358
hsa-mir-3657	1.0	4.0	0.4	0.14091910257078719	0.13458712002607223	12:hsa;hsa-mir-3657,112037599,112037715,-	0.01409191025707872	0.013458712002607223
hsa-mir-1302-2	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	19:hsa;hsa-mir-1302-2,71973,72110,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-2	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	9:hsa;hsa-mir-1302-2,30144,30281,+	0.015657678063420798	0.014954124447341358
hsa-mir-544a	1.0	4.0	4.0	0.14091910257078719	0.13458712002607223	14:hsa;hsa-mir-544a,101048658,101048748,+	0.14091910257078719	0.13458712002607223
hsa-mir-1302-10	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	9:hsa;hsa-mir-1302-10,30144,30281,+	0.015657678063420798	0.014954124447341358
hsa-mir-3152	1.0	4.0	4.0	0.14091910257078719	0.13458712002607223	9:hsa;hsa-mir-3152,18573306,18573379,+	0.14091910257078719	0.13458712002607223
hsa-mir-1302-2	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	1:hsa;hsa-mir-1302-2,30366,30503,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-10	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	15:hsa;hsa-mir-1302-10,101960459,101960596,-	0.015657678063420798	0.014954124447341358
hsa-mir-627	2.0	4.0	4.0	0.14091910257078719	0.13458712002607223	15:hsa;hsa-mir-627,42199570,42199666,-	0.14091910257078719	0.13458712002607223
hsa-mir-1302-9	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	1:hsa;hsa-mir-1302-9,30366,30503,+	0.015657678063420798	0.014954124447341358
hsa-mir-1302-2	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	15:hsa;hsa-mir-1302-2,101960459,101960596,-	0.015657678063420798	0.014954124447341358
hsa-mir-1302-3	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	2:hsa;hsa-mir-1302-3,113582959,113583096,-	0.015657678063420798	0.014954124447341358
hsa-mir-1302-9	1.0	4.0	0.4444444444444444	0.14091910257078719	0.13458712002607223	9:hsa;hsa-mir-1302-9,30144,30281,+	0.015657678063420798	0.014954124447341358
hsa-mir-6729	1.0	3.0	3.0	0.1056893269280904	0.10094034001955417	1:hsa;hsa-mir-6729,12029158,12029222,+	0.1056893269280904	0.10094034001955417
hsa-mir-6779	1.0	3.0	3.0	0.1056893269280904	0.10094034001955417	17:hsa;hsa-mir-6779,38914979,38915042,+	0.1056893269280904	0.10094034001955417
hsa-mir-4750	3.0	3.0	3.0	0.1056893269280904	0.10094034001955417	19:hsa;hsa-mir-4750,49888175,49888230,+	0.1056893269280904	0.10094034001955417
hsa-mir-378b	3.0	3.0	3.0	0.1056893269280904	0.10094034001955417	3:hsa;hsa-mir-378b,10330229,10330285,+	0.1056893269280904	0.10094034001955417
hsa-mir-6130	1.0	2.0	2.0	0.07045955128539359	0.06729356001303612	21:hsa;hsa-mir-6130,23079284,23079392,+	0.07045955128539359	0.06729356001303612
hsa-mir-6867	1.0	2.0	2.0	0.07045955128539359	0.06729356001303612	17:hsa;hsa-mir-6867,40193597,40193663,+	0.07045955128539359	0.06729356001303612
hsa-mir-133b	2.0	2.0	1.3333333333333333	0.07045955128539359	0.06729356001303612	6:hsa;hsa-mir-133b,52148923,52149041,+	0.04697303419026239	0.04486237334202407
hsa-mir-4500	2.0	2.0	2.0	0.07045955128539359	0.06729356001303612	13:hsa;hsa-mir-4500,87618665,87618740,-	0.07045955128539359	0.06729356001303612
hsa-mir-4753	1.0	1.0	1.0	0.035229775642696796	0.03364678000651806	1:hsa;hsa-mir-4753,235190034,235190116,-	0.035229775642696796	0.03364678000651806
hsa-mir-1234	1.0	1.0	0.05263157894736842	0.035229775642696796	0.03364678000651806	8:hsa;hsa-mir-1234,144400086,144400165,-	0.0018541987180366736	0.0017708831582377922
hsa-mir-4485	1.0	1.0	1.0	0.035229775642696796	0.03364678000651806	11:hsa;hsa-mir-4485,10508270,10508326,-	0.035229775642696796	0.03364678000651806
hsa-mir-449c	1.0	1.0	1.0	0.035229775642696796	0.03364678000651806	5:hsa;hsa-mir-449c,55172262,55172353,-	0.035229775642696796	0.03364678000651806
hsa-mir-4688	1.0	1.0	1.0	0.035229775642696796	0.03364678000651806	11:hsa;hsa-mir-4688,46376402,46376484,+	0.035229775642696796	0.03364678000651806
hsa-mir-4781	1.0	1.0	1.0	0.035229775642696796	0.03364678000651806	1:hsa;hsa-mir-4781,54054079,54054154,+	0.035229775642696796	0.03364678000651806
hsa-mir-216a	1.0	1.0	1.0	0.035229775642696796	0.03364678000651806	2:hsa;hsa-mir-216a,55988950,55989059,-	0.035229775642696796	0.03364678000651806
hsa-mir-4286	1.0	1.0	1.0	0.035229775642696796	0.03364678000651806	8:hsa;hsa-mir-4286,10666978,10667070,+	0.035229775642696796	0.03364678000651806
