gene	32152388_EXO_S22	32170641_EXO_S35	32160652_EXO_S28	32152480_EXO_S3	32170419_EXO_S34	32160008_EXO_S24	32151370_EXO_S14	32150690_EXO_S2	180726-190530_Brain_S36	32151510_EXO_S15	32160118_EXO_S26	32150162_EXO_S11	32151633_EXO_S16	32152263_EXO_S7	32152081_EXO_S18	32152276_EXO_S21	32160740_EXO_S29	32152259_EXO_S20	32160002_EXO_S23	32161448_EXO_S32	32152082_EXO_S19	32152019_EXO_S17	32161241_EXO_S31	32170071_EXO_S33	32141754_EXO_S5	32150091_EXO_S1	32160964_EXO_S30	32160619_EXO_S27	32151247_EXO_S13	32150880_EXO_S12	32151523_EXO_S6	32141765_EXO_S9	32150158_EXO_S10	32140235_EXO_S8	32160071_EXO_S25	32151648_EXO_S4
hsa-miR-9899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	13.0	0.0	0.0
hsa-miR-1912-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-9898	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-653-5p	15.0	0.0	0.0	154.0	117.0	25.0	99.0	314.0	58.0	9.0	59.0	0.0	152.0	0.0	0.0	34.0	0.0	41.0	274.0	2.0	127.0	7.0	39.0	124.0	1.0	0.0	0.0	113.0	11.0	0.0	34.0	14.0	146.0	0.0	0.0	0.0
hsa-let-7b-3p	108.0	159.0	58.0	287.0	143.0	103.0	237.0	458.0	3252.0	106.0	838.5	0.0	835.0	1.0	0.0	54.0	15.0	40.0	484.0	200.0	97.0	170.0	392.0	787.5	13.0	0.0	73.0	538.5	134.0	42.0	125.0	21.0	671.0	11.0	117.0	0.0
hsa-miR-4804-5p	0.0	47.0	0.0	0.0	0.0	0.0	0.0	60.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	16.0	0.0	0.0	14.0	0.0	0.0	1.0
hsa-miR-4758-5p	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0
hsa-miR-6837-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1273h-3p	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10399-3p	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	13.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	13.0	31.0	0.0	3.0	10.0	41.0	25.0	0.0	0.0	21.0	34.0	0.0	5.0	14.0	9.0	0.0	0.0	0.0
hsa-miR-664b-3p	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	60.0	0.0	0.0	0.0	19.0	0.0	0.0	78.0	0.0	0.0	8.0	0.0	0.0	0.0	24.0	46.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
hsa-miR-432-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1237-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6790-3p	10.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-135b-3p	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-509-3-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	9.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	14.0	15.0	0.0	9.0	24.0	52.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	45.0	0.0	0.0	0.0
hsa-miR-423-5p	2141.0	5028.0	1446.0	7363.0	4597.0	3216.0	5773.0	9033.0	15228.0	2423.0	17764.0	613.0	17823.0	4990.0	986.0	1364.0	210.0	2073.0	10591.0	5452.0	3733.0	4552.0	9001.0	22544.0	3447.0	6.0	2753.0	11446.0	3237.0	2421.0	2066.0	814.0	15174.0	260.0	2416.0	1308.0
hsa-miR-374b-5p	159.0	249.0	42.0	358.5	215.0	129.5	439.0	362.33	7484.33	126.0	1871.5	69.0	1276.0	0.0	0.0	89.5	3.0	11.0	1663.5	75.0	105.0	16.0	517.5	2352.5	29.0	0.0	35.0	663.5	110.0	80.0	55.0	161.0	1754.0	1.0	222.0	0.0
hsa-miR-1228-5p	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-377-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4433a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	5.0	0.0	0.0	0.0
hsa-miR-3120-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
hsa-miR-3074-5p	0.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302d-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-874-5p	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	130.0	16.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-512-5p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-18b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6870-5p	369.0	123.0	150.0	1.0	693.0	0.0	7.0	0.0	0.0	0.0	140.0	11.0	43.0	0.0	89.0	0.0	14.0	0.0	62.0	59.0	0.0	272.0	200.0	40.0	50.0	0.0	0.0	36.0	227.0	115.0	81.0	1.0	35.0	66.0	0.0	0.0
hsa-miR-429	1526.0	2939.0	499.0	2683.0	3147.0	1836.0	3095.0	3180.0	99.0	1047.0	5878.0	234.0	11034.0	2.0	200.5	719.0	179.0	663.0	5855.5	2725.0	923.0	825.0	6208.0	14743.0	300.0	1.0	1036.0	3851.0	729.0	778.0	787.0	889.0	6090.0	63.0	826.0	128.0
hsa-miR-5196-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	20.0	0.0	0.0	0.0	9.0	0.0	0.0
hsa-miR-4715-3p	22.0	0.0	0.0	0.0	0.0	62.0	25.0	0.0	0.0	1.0	0.0	30.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	11.0	9.0	10.0	0.0	0.0
hsa-miR-27a-3p	844.33	1062.0	289.0	1206.67	935.5	488.5	1082.5	1385.0	12055.83	433.33	2161.17	180.0	4643.83	1.5	37.83	347.0	83.33	264.0	2248.0	1637.33	748.5	691.5	1884.83	10323.33	140.83	74.5	912.0	2266.83	335.0	531.67	237.33	1196.5	2596.0	73.5	268.0	184.5
hsa-miR-6748-3p	0.0	0.0	0.0	27.0	0.0	0.0	2.0	1.0	0.0	7.0	0.0	56.0	8.0	0.0	0.0	365.0	1.0	0.0	19.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	51.0	0.0	24.0	2.0	0.0	1.0
hsa-miR-1912-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-421	40.0	15.0	0.0	118.0	71.0	61.0	61.0	202.0	5076.0	26.0	202.0	4.0	307.0	0.0	0.0	38.0	0.0	0.0	223.0	15.0	137.0	16.0	260.0	261.0	7.0	0.0	34.0	245.0	22.0	17.0	45.0	11.0	312.0	0.0	1.0	25.0
hsa-miR-653-3p	0.0	0.0	72.0	0.0	0.0	45.0	77.0	174.0	1.0	0.0	29.0	0.0	76.0	0.0	0.0	12.0	0.0	5.0	94.0	0.0	29.0	0.0	65.0	137.0	21.0	0.0	0.0	0.0	0.0	1.0	13.0	10.0	150.0	0.0	0.0	0.0
hsa-miR-6739-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	29.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	34.0	31.0
hsa-miR-26b-5p	5976.33	13308.0	1989.0	17784.67	10626.67	7425.0	15778.67	25832.67	93904.5	4251.0	43656.67	1615.33	41223.0	158.0	944.0	4805.33	517.33	2939.67	39233.33	6920.0	5630.33	4736.0	22273.0	106813.67	1254.0	11.0	5276.0	32305.0	6205.67	3613.0	2841.0	8610.67	47086.67	200.0	5404.0	381.0
hsa-miR-9851-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4758-3p	0.0	34.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	21.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-6837-3p	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
hsa-miR-598-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4749-5p	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	28.0
hsa-miR-3529-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12136	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	932.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	797.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450b-5p	56.0	0.0	13.0	79.0	23.0	50.0	144.0	50.0	579.0	21.0	250.0	10.0	202.0	0.0	1.0	0.0	0.0	0.0	366.0	4.0	34.0	0.0	62.0	230.0	13.0	0.0	51.0	0.0	31.0	0.0	11.0	80.0	138.0	1.0	0.0	1.0
hsa-miR-423-3p	1649.0	3959.0	727.0	3874.0	2939.0	1677.0	3435.0	5665.0	38165.0	1492.0	8663.0	570.0	12814.0	1779.0	522.0	650.0	270.0	1212.0	5167.0	3934.0	1455.0	3045.0	6001.0	14218.0	1818.0	3.0	1374.0	4968.0	1875.0	1158.0	798.0	580.0	8501.0	193.0	752.0	861.0
hsa-miR-374b-3p	0.0	0.0	0.0	9.0	0.0	40.0	5.0	0.0	458.0	0.0	23.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	4.0	16.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1228-3p	7.0	59.0	0.0	0.0	0.0	0.0	1.0	1.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6509-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-377-3p	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ad-5p	3.4	1.0	0.0	0.0	0.0	0.0	14.97	1.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
hsa-miR-9500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
hsa-miR-4433a-3p	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	25.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15.0
hsa-miR-3120-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6772-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	0.0	6.5	0.0	0.0
hsa-miR-874-3p	120.0	629.0	89.0	467.0	570.0	158.0	295.0	489.0	6189.0	86.0	1058.0	35.0	715.0	1.0	285.0	0.0	1.0	104.0	405.0	117.0	95.0	202.0	641.0	1155.0	339.0	0.0	47.0	121.0	141.0	81.0	11.0	30.0	693.0	16.0	30.0	21.0
hsa-miR-3065-5p	22.0	111.0	53.0	89.0	119.0	38.0	32.0	115.0	149.0	29.0	130.0	0.0	92.0	0.0	0.0	0.0	36.0	23.0	91.0	41.0	0.0	47.0	51.0	301.0	26.0	0.0	0.0	248.0	1.0	0.0	18.0	17.0	29.0	0.0	24.0	44.0
hsa-miR-12128	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-503-5p	48.0	1.0	14.0	147.0	38.0	8.0	191.0	239.0	262.0	45.0	597.0	5.0	229.0	0.0	0.0	29.0	24.0	23.0	472.0	51.0	20.0	7.0	172.0	264.0	0.0	0.0	119.0	93.0	32.0	23.0	16.0	0.0	520.0	0.0	29.0	21.0
hsa-miR-12125	17.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	38.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0
hsa-miR-12124	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6861-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	40.0	0.0	0.0	9.0	0.0	6.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	13.0	0.0	0.0
hsa-miR-5196-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-3200-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-765	1.0	0.0	14.0	23.0	0.0	28.0	0.0	0.0	6.0	0.0	0.0	5.0	13.0	0.0	0.0	4.0	0.0	0.0	19.0	0.0	1.0	0.0	0.0	57.0	0.0	0.0	63.0	0.0	5.0	22.0	0.0	0.0	62.0	11.0	0.0	38.0
hsa-miR-11399	0.0	0.0	0.0	30.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0
hsa-miR-764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
hsa-miR-5187-5p	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	40.0	6.0	0.0	0.0	14.0	0.0	0.0	0.0	10.0	0.0	26.0	13.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
hsa-miR-762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-761	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6739-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-760	6.0	12.0	0.0	5.0	0.0	0.0	8.0	1.0	3118.0	0.0	50.0	17.0	13.0	0.0	0.0	7.0	28.0	7.0	47.0	18.0	0.0	0.0	79.0	171.0	0.0	0.0	0.0	109.0	0.0	24.0	31.0	1.0	35.0	0.0	0.0	17.0
hsa-miR-26b-3p	13.0	0.0	0.0	139.0	0.0	35.0	9.0	0.0	111.0	0.0	113.0	14.0	25.0	0.0	0.0	24.0	0.0	1.0	74.0	13.0	57.0	21.0	80.0	118.0	9.0	0.0	0.0	127.0	10.0	0.0	0.0	8.0	143.0	0.0	0.0	36.0
hsa-miR-138-5p	0.0	54.0	0.0	0.0	1.0	7.0	91.0	208.0	9328.0	0.0	122.0	0.0	78.0	0.0	0.0	0.0	22.0	0.0	27.0	22.0	0.0	37.0	118.0	43.0	70.0	0.0	0.0	23.0	1.0	14.0	6.0	5.0	112.0	0.0	57.0	1.0
hsa-miR-548z	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	9.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548j-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	26.0	0.0	0.0	0.0
hsa-miR-548w	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-598-3p	78.0	282.0	41.0	371.0	279.0	45.0	328.0	169.0	9420.0	93.0	609.0	45.0	565.0	0.0	497.0	64.0	73.0	105.0	507.0	172.0	155.0	141.0	303.0	754.0	6.0	0.0	100.0	259.0	205.0	90.0	42.0	67.0	332.0	7.0	0.0	0.0
hsa-miR-1252-5p	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
