gene	32160475_EXO_S26	32161242_EXO_S7	32160187_EXO_S9	32160696_EXO_S3	32151244_EXO_S30	180626-180628-190531_Brain_S32	32161406_EXO_S4	32160790_EXO_S27	32152197_EXO_S12	32150184_EXO_S18	32161462_EXO_S13	32151184_EXO_S8	32151974_EXO_S24	32160074_EXO_S17	32151031_EXO_S19	32151484_EXO_S11	32151694_EXO_S10	32160668_EXO_S16	32152356_EXO_S21	32151971_EXO_S23	32160196_EXO_S22	32151750_EXO_S14	32150887_EXO_S28	32150225_EXO_S2	32152444_EXO_S25	32140237_EXO_S31	32150168_EXO_S6	32152194_EXO_S15	32151686_EXO_S20	32161248_EXO_S29	32161349_EXO_S5	32150855_EXO_S1
hsa-let-7b-3p	452.0	783.0	640.5	572.0	2069.0	1355.0	1061.0	721.0	591.0	882.0	2.0	0.0	3729.5	38.0	776.0	823.5	1433.0	1925.0	631.5	597.0	459.0	971.0	3351.0	1138.0	92.0	228.0	935.0	1978.0	2045.0	798.0	0.0	35.0
hsa-miR-4804-5p	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	186.0	0.0
hsa-miR-4758-5p	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	44.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6837-5p	0.0	0.0	0.0	1.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	16.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0
hsa-miR-5186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0
hsa-miR-1273h-3p	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10399-3p	0.0	0.0	0.0	0.0	12.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	70.0	0.0	0.0	0.0	0.0	16.0	46.0	0.0	0.0	0.0
hsa-miR-664b-3p	0.0	0.0	0.0	0.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	76.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	167.0	20.0	0.0	0.0	0.0
hsa-miR-1237-3p	0.0	0.0	0.0	0.0	0.0	4.0	52.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
hsa-miR-432-3p	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6790-3p	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-135b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1228-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-423-5p	9295.0	11893.0	8155.0	5079.0	39608.0	9561.0	12620.0	7904.0	6904.0	9843.0	9441.0	3104.5	21110.0	2490.0	13710.0	17610.0	32997.0	58499.0	10280.0	7896.0	6856.0	9895.0	69440.0	26696.0	1363.0	5190.0	17898.0	30198.0	37590.0	14849.0	1335.0	6749.0
hsa-miR-374b-5p	302.5	330.0	81.33	468.5	6817.0	5692.17	574.0	921.5	606.5	1268.5	5.5	323.0	10255.5	213.33	835.5	680.5	1783.0	2532.33	650.5	480.5	908.0	568.5	9540.83	1370.5	178.0	610.5	2133.0	3607.5	6694.5	1637.83	18.0	156.0
hsa-miR-509-3-5p	0.0	0.0	0.0	0.0	99.0	42.0	78.0	0.0	29.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	71.0	55.0	1.0	0.0	0.0
hsa-miR-377-5p	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4433a-5p	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3120-5p	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3074-5p	1.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	38.0	0.0	0.0	0.0
hsa-miR-512-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-874-5p	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
hsa-miR-18b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
hsa-miR-6870-5p	109.0	299.0	0.0	155.0	58.0	0.0	330.0	197.0	0.0	0.0	0.0	0.0	0.0	51.0	58.0	0.0	0.0	0.0	0.0	0.0	13.0	156.0	0.0	322.0	0.0	0.0	216.0	15.0	0.0	69.0	163.0	37.0
hsa-miR-202-3p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-429	3736.0	6749.0	1898.0	1766.0	30067.5	834.0	3587.0	5184.0	3391.0	3677.0	1090.0	481.0	964.0	647.0	8490.5	7127.0	7942.0	16557.5	5619.0	4256.0	5007.0	4966.0	41404.5	7578.0	1085.0	3615.5	10132.0	13642.5	27270.5	8256.0	519.0	1554.0
hsa-miR-4715-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5196-5p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-27a-3p	1996.0	2283.5	591.0	800.5	16967.0	10476.83	2126.5	5960.17	2207.33	1326.83	2056.33	605.83	16553.33	584.5	7776.67	2869.0	2495.33	18457.0	2476.83	1483.83	2483.5	2120.0	16648.17	3891.0	374.0	2149.83	3791.5	4931.83	10498.5	3542.67	373.5	785.5
hsa-miR-6748-3p	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	56.0	1.0	1.0	10.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-1912-3p	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-421	0.0	127.0	12.0	15.0	473.0	2571.0	215.0	142.0	38.0	0.0	1.0	91.0	5106.0	12.0	306.0	120.0	311.0	294.0	125.0	35.0	176.0	222.0	1935.0	276.0	229.0	104.0	518.0	596.0	962.0	251.0	20.0	0.0
hsa-miR-653-3p	38.0	0.0	481.0	48.0	236.0	0.0	20.0	0.0	0.0	96.0	0.0	0.0	124.0	0.0	84.0	45.0	0.0	221.0	111.0	0.0	27.0	41.0	297.0	0.0	0.0	0.0	0.0	39.0	279.0	63.0	0.0	0.0
hsa-miR-6739-5p	0.0	0.0	0.0	0.0	0.0	27.0	0.0	85.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-26b-5p	21326.5	32677.67	16748.33	12109.33	158631.67	68203.33	28849.67	31558.17	18352.33	21660.0	12585.67	2994.0	113157.0	5006.33	32001.33	36640.0	49609.0	96635.83	25459.0	22806.67	24073.33	23387.0	192914.67	37734.0	4743.33	21547.0	58525.0	80382.33	93558.33	39998.0	2434.33	7971.67
hsa-miR-1245b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
hsa-miR-4804-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4758-3p	0.0	0.0	0.0	0.0	39.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
hsa-miR-6837-3p	0.0	0.0	0.0	0.0	54.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-598-5p	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4749-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
hsa-miR-6828-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3529-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
hsa-miR-12136	0.0	0.0	0.0	0.0	0.0	886.0	0.0	0.0	0.0	0.0	0.0	0.0	1458.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12135	0.0	1.0	0.0	0.0	0.0	549.0	0.0	0.0	0.0	0.0	0.0	1.0	1042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-450b-5p	33.0	259.0	0.0	271.0	210.0	222.0	533.0	5.0	324.0	0.0	22.0	0.0	189.0	23.0	49.0	129.0	250.0	381.0	36.0	154.0	46.0	82.0	539.0	0.0	0.0	90.0	461.0	129.0	313.0	71.0	0.0	0.0
hsa-miR-12132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1228-3p	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	96.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	12.0	0.0	20.0	0.0	0.0	0.0
hsa-miR-423-3p	4337.0	8537.0	3993.0	2547.0	22241.0	28479.0	6227.0	5170.0	3265.0	3868.0	2151.0	842.0	56212.0	745.0	6084.0	10065.0	12912.0	20883.0	4508.0	4586.0	4143.0	4612.0	41708.0	14740.0	1366.0	3243.0	8718.0	15809.0	22221.0	8112.0	658.0	1980.0
hsa-miR-374b-3p	0.0	0.0	116.0	25.0	201.0	348.0	0.0	92.0	0.0	0.0	0.0	0.0	818.0	0.0	174.0	0.0	134.0	27.0	0.0	88.0	23.5	0.0	197.0	0.0	0.0	73.0	157.0	12.0	168.0	0.0	0.0	0.0
hsa-miR-6509-5p	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
hsa-miR-377-3p	1.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	1.0	442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ad-5p	0.0	0.0	0.0	0.2	108.0	2.53	0.0	1.0	0.0	0.0	0.0	0.0	46.09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	7.4	0.0	0.0	0.0
hsa-miR-9500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-4433a-3p	0.0	1.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3120-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3074-3p	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-874-3p	339.0	241.0	199.0	201.0	1167.0	2227.0	460.0	187.0	2.0	366.0	3.0	127.0	4720.0	66.0	600.0	179.0	204.0	733.0	392.0	150.0	191.0	0.0	3813.0	335.0	0.0	294.0	902.0	926.0	2471.0	836.0	122.0	2.0
hsa-miR-3065-5p	0.0	0.0	0.0	28.0	115.0	52.0	107.0	202.0	22.0	0.0	0.0	0.0	36.0	0.0	166.0	0.0	0.0	424.0	188.0	34.0	22.0	0.0	327.0	267.0	0.0	131.0	68.0	94.0	162.0	0.0	0.0	0.0
hsa-miR-12129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	283.0
hsa-miR-12127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-503-5p	0.0	0.0	0.0	118.0	327.0	237.0	200.0	10.0	37.0	0.0	450.0	0.0	633.0	234.0	0.0	15.0	14.0	426.0	94.0	51.0	71.0	15.0	1402.0	39.0	199.0	73.0	76.0	200.0	653.0	77.0	18.0	0.0
hsa-miR-12125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	26.0	0.0	0.0	0.0
hsa-miR-12124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6861-5p	0.0	0.0	375.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
hsa-miR-5196-3p	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3200-5p	0.0	0.0	0.0	0.0	41.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
hsa-miR-11399	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-765	0.0	0.0	1.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	29.0	0.0	112.0	0.0	0.0	0.0	1.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	67.0	1.0	224.0	1.0
hsa-miR-5187-5p	0.0	33.0	0.0	0.0	107.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	1.0	0.0
hsa-miR-762	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-760	18.0	108.0	0.0	0.0	147.0	1407.0	115.0	0.0	0.0	0.0	0.0	0.0	2033.0	0.0	186.0	0.0	0.0	79.0	0.0	0.0	18.0	0.0	266.0	0.0	0.0	30.0	86.0	44.0	204.0	0.0	0.0	0.0
hsa-miR-26b-3p	0.0	0.0	0.0	0.0	170.0	103.0	72.0	1.0	0.0	11.0	407.0	0.0	144.0	0.0	28.0	0.0	243.0	135.0	0.0	118.0	27.0	0.0	135.0	0.0	0.0	0.0	0.0	181.0	84.0	69.0	0.0	0.0
hsa-miR-138-5p	5.0	43.0	0.0	0.0	142.0	3880.0	0.0	25.0	0.0	0.0	2.0	1.0	7483.0	0.0	0.0	6.0	70.0	169.0	0.0	1.0	34.0	46.0	244.0	26.0	0.0	0.0	77.0	90.0	189.0	75.0	0.0	0.0
hsa-miR-548z	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	4.67	0.0	0.0	0.0
hsa-miR-548j-5p	0.0	0.17	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548w	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-598-3p	433.0	118.0	0.0	215.0	1292.0	5134.0	313.0	159.0	156.0	79.0	396.0	254.0	7653.0	0.0	369.0	443.0	503.0	620.0	286.0	480.0	184.0	194.0	1710.0	545.0	458.0	230.0	970.0	398.0	731.0	500.0	23.0	164.0
hsa-miR-548v	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-1252-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548s	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	43.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4749-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-129-1-3p	0.0	0.0	0.0	2.0	26.0	1924.0	0.0	0.0	0.0	0.0	0.0	0.0	4280.0	0.0	0.0	0.5	0.0	1.0	0.0	1.0	10.0	0.0	183.5	0.0	0.0	0.0	0.0	279.0	22.0	223.0	0.0	0.0
hsa-miR-548q	0.0	0.0	0.0	0.0	0.0	57.0	246.0	53.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	12.0	0.0	141.33	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
hsa-miR-12118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-548p	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-589-5p	0.0	1.0	0.0	0.0	160.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	29.0	2.0	0.0	0.0	13.0	0.0	278.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
hsa-miR-12117	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-12116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548n	0.0	117.5	0.0	65.5	97.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.5	0.0	0.0	0.0	0.0	52.5	0.0	0.0	0.0	0.5	0.0
hsa-miR-450b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0
hsa-miR-12115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-548m	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
