name	unique reads 180626-180628-190531_Brain_S32 180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32 (mult. map. adj.)	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(lib)	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(total)	coordinateString 180626-180628-190531_Brain_S32 180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32 (lib)	180626-180628-190531_Brain_S32 (total)
hsa-mir-1976	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	1:hsa;hsa-mir-1976,26554542,26554593,+	0.882684986499333	0.7677400248018414
hsa-mir-2278	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	9:hsa;hsa-mir-2278,94809962,94810057,+	0.882684986499333	0.7677400248018414
hsa-mir-548s	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	2:hsa;hsa-mir-548s,11767444,11767525,+	0.882684986499333	0.7677400248018414
hsa-mir-4671	1.0	8.0	8.0	0.882684986499333	0.7677400248018414	1:hsa;hsa-mir-4671,234306467,234306539,+	0.882684986499333	0.7677400248018414
hsa-mir-378d-1	1.0	7.0	3.5	0.7723493631869164	0.6717725217016113	4:hsa;hsa-mir-378d-1,5923275,5923328,-	0.3861746815934582	0.33588626085080564
hsa-mir-7703	1.0	7.0	7.0	0.7723493631869164	0.6717725217016113	14:hsa;hsa-mir-7703,24143489,24143565,-	0.7723493631869164	0.6717725217016113
hsa-mir-378d-2	1.0	7.0	3.5	0.7723493631869164	0.6717725217016113	8:hsa;hsa-mir-378d-2,93916022,93916119,-	0.3861746815934582	0.33588626085080564
hsa-mir-3139	1.0	7.0	7.0	0.7723493631869164	0.6717725217016113	4:hsa;hsa-mir-3139,143343460,143343535,+	0.7723493631869164	0.6717725217016113
hsa-mir-6815	2.0	7.0	7.0	0.7723493631869164	0.6717725217016113	21:hsa;hsa-mir-6815,45478266,45478326,+	0.7723493631869164	0.6717725217016113
hsa-mir-6868	1.0	7.0	7.0	0.7723493631869164	0.6717725217016113	17:hsa;hsa-mir-6868,76098019,76098076,-	0.7723493631869164	0.6717725217016113
hsa-mir-4503	1.0	6.0	6.0	0.6620137398744997	0.5758050186013811	14:hsa;hsa-mir-4503,36952309,36952391,-	0.6620137398744997	0.5758050186013811
hsa-mir-517b	1.0	6.0	3.0	0.6620137398744997	0.5758050186013811	19:hsa;hsa-mir-517b,53721076,53721142,+	0.33100686993724987	0.28790250930069056
hsa-mir-4743	1.0	6.0	6.0	0.6620137398744997	0.5758050186013811	18:hsa;hsa-mir-4743,48670600,48670668,+	0.6620137398744997	0.5758050186013811
hsa-mir-6849	1.0	6.0	6.0	0.6620137398744997	0.5758050186013811	8:hsa;hsa-mir-6849,144400277,144400345,-	0.6620137398744997	0.5758050186013811
hsa-mir-517a	1.0	6.0	3.0	0.6620137398744997	0.5758050186013811	19:hsa;hsa-mir-517a,53712268,53712354,+	0.33100686993724987	0.28790250930069056
hsa-mir-5006	1.0	6.0	6.0	0.6620137398744997	0.5758050186013811	13:hsa;hsa-mir-5006,41568286,41568395,-	0.6620137398744997	0.5758050186013811
hsa-mir-4668	1.0	6.0	6.0	0.6620137398744997	0.5758050186013811	9:hsa;hsa-mir-4668,111932100,111932169,+	0.6620137398744997	0.5758050186013811
hsa-mir-3922	1.0	6.0	6.0	0.6620137398744997	0.5758050186013811	12:hsa;hsa-mir-3922,104591633,104591716,+	0.6620137398744997	0.5758050186013811
hsa-mir-5706	1.0	5.0	5.0	0.5516781165620832	0.47983751550115095	5:hsa;hsa-mir-5706,119154637,119154716,+	0.5516781165620832	0.47983751550115095
hsa-mir-642b	1.0	5.0	2.5	0.5516781165620832	0.47983751550115095	19:hsa;hsa-mir-642b,45674932,45675008,-	0.2758390582810416	0.23991875775057547
hsa-mir-371a	1.0	5.0	5.0	0.5516781165620832	0.47983751550115095	19:hsa;hsa-mir-371a,53787675,53787741,+	0.5516781165620832	0.47983751550115095
hsa-mir-6881	1.0	5.0	5.0	0.5516781165620832	0.47983751550115095	15:hsa;hsa-mir-6881,74411357,74411432,-	0.5516781165620832	0.47983751550115095
hsa-mir-1228	1.0	5.0	5.0	0.5516781165620832	0.47983751550115095	12:hsa;hsa-mir-1228,57194504,57194576,+	0.5516781165620832	0.47983751550115095
hsa-mir-4429	5.0	5.0	4.5	0.5516781165620832	0.47983751550115095	2:hsa;hsa-mir-4429,11540605,11540677,-	0.49651030490587483	0.4318537639510358
hsa-mir-4473	1.0	5.0	5.0	0.5516781165620832	0.47983751550115095	9:hsa;hsa-mir-4473,20411148,20411238,-	0.5516781165620832	0.47983751550115095
hsa-mir-6508	2.0	5.0	5.0	0.5516781165620832	0.47983751550115095	21:hsa;hsa-mir-6508,39447010,39447069,+	0.5516781165620832	0.47983751550115095
hsa-mir-5188	1.0	4.0	4.0	0.4413424932496665	0.3838700124009207	12:hsa;hsa-mir-5188,124915547,124915659,+	0.4413424932496665	0.3838700124009207
hsa-mir-6751	1.0	4.0	4.0	0.4413424932496665	0.3838700124009207	11:hsa;hsa-mir-6751,65129916,65129978,-	0.4413424932496665	0.3838700124009207
hsa-mir-509-2	1.0	4.0	1.0	0.4413424932496665	0.3838700124009207	X:hsa;hsa-mir-509-2,147258760,147258850,-	0.11033562331241663	0.09596750310023018
hsa-mir-3130-1	1.0	4.0	2.0	0.4413424932496665	0.3838700124009207	2:hsa;hsa-mir-3130-1,206783234,206783308,-	0.22067124662483326	0.19193500620046036
hsa-mir-509-2	1.0	4.0	1.0	0.4413424932496665	0.3838700124009207	X:hsa;hsa-mir-509-2,147260535,147260625,-	0.11033562331241663	0.09596750310023018
hsa-mir-4529	1.0	4.0	2.0	0.4413424932496665	0.3838700124009207	18:hsa;hsa-mir-4529,55479221,55479298,+	0.22067124662483326	0.19193500620046036
hsa-mir-1237	1.0	4.0	4.0	0.4413424932496665	0.3838700124009207	11:hsa;hsa-mir-1237,64368602,64368703,+	0.4413424932496665	0.3838700124009207
hsa-mir-3143	1.0	4.0	4.0	0.4413424932496665	0.3838700124009207	6:hsa;hsa-mir-3143,27147626,27147688,+	0.4413424932496665	0.3838700124009207
hsa-mir-544a	1.0	4.0	4.0	0.4413424932496665	0.3838700124009207	14:hsa;hsa-mir-544a,101048658,101048748,+	0.4413424932496665	0.3838700124009207
hsa-mir-3130-2	1.0	4.0	2.0	0.4413424932496665	0.3838700124009207	2:hsa;hsa-mir-3130-2,206783234,206783308,+	0.22067124662483326	0.19193500620046036
hsa-mir-6777	1.0	4.0	4.0	0.4413424932496665	0.3838700124009207	17:hsa;hsa-mir-6777,17813480,17813545,-	0.4413424932496665	0.3838700124009207
hsa-mir-509-1	1.0	4.0	1.0	0.4413424932496665	0.3838700124009207	X:hsa;hsa-mir-509-1,147260532,147260625,-	0.11033562331241663	0.09596750310023018
hsa-mir-6509	1.0	3.0	3.0	0.33100686993724987	0.28790250930069056	7:hsa;hsa-mir-6509,135206994,135207078,-	0.33100686993724987	0.28790250930069056
hsa-mir-6861	1.0	3.0	3.0	0.33100686993724987	0.28790250930069056	12:hsa;hsa-mir-6861,112163258,112163321,-	0.33100686993724987	0.28790250930069056
hsa-mir-4732	1.0	3.0	3.0	0.33100686993724987	0.28790250930069056	17:hsa;hsa-mir-4732,28861655,28861730,-	0.33100686993724987	0.28790250930069056
hsa-mir-6880	1.0	3.0	3.0	0.33100686993724987	0.28790250930069056	12:hsa;hsa-mir-6880,124337181,124337242,-	0.33100686993724987	0.28790250930069056
hsa-mir-11399	1.0	3.0	3.0	0.33100686993724987	0.28790250930069056	1:hsa;hsa-mir-11399,112882050,112882129,+	0.33100686993724987	0.28790250930069056
hsa-mir-659	2.0	3.0	3.0	0.33100686993724987	0.28790250930069056	22:hsa;hsa-mir-659,37847678,37847774,-	0.33100686993724987	0.28790250930069056
hsa-mir-6865	1.0	2.0	2.0	0.22067124662483326	0.19193500620046036	17:hsa;hsa-mir-6865,4970086,4970150,-	0.22067124662483326	0.19193500620046036
hsa-mir-133b	1.0	2.0	0.6666666666666666	0.22067124662483326	0.19193500620046036	6:hsa;hsa-mir-133b,52148923,52149041,+	0.07355708220827775	0.06397833540015345
hsa-mir-4804	1.0	2.0	2.0	0.22067124662483326	0.19193500620046036	5:hsa;hsa-mir-4804,72878591,72878663,+	0.22067124662483326	0.19193500620046036
hsa-mir-190b	1.0	2.0	2.0	0.22067124662483326	0.19193500620046036	1:hsa;hsa-mir-190b,154193665,154193743,-	0.22067124662483326	0.19193500620046036
hsa-mir-4488	1.0	2.0	2.0	0.22067124662483326	0.19193500620046036	11:hsa;hsa-mir-4488,61508596,61508657,+	0.22067124662483326	0.19193500620046036
hsa-mir-6876	1.0	2.0	2.0	0.22067124662483326	0.19193500620046036	8:hsa;hsa-mir-6876,25345402,25345474,+	0.22067124662483326	0.19193500620046036
hsa-mir-6812	1.0	2.0	2.0	0.22067124662483326	0.19193500620046036	20:hsa;hsa-mir-6812,45425510,45425573,+	0.22067124662483326	0.19193500620046036
hsa-mir-1277	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	X:hsa;hsa-mir-1277,118386394,118386471,+	0.11033562331241663	0.09596750310023018
hsa-mir-3157	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	10:hsa;hsa-mir-3157,96064315,96064399,-	0.11033562331241663	0.09596750310023018
hsa-mir-6134	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	X:hsa;hsa-mir-6134,28495555,28495663,-	0.11033562331241663	0.09596750310023018
hsa-mir-6862-2	1.0	1.0	0.25	0.11033562331241663	0.09596750310023018	16:hsa;hsa-mir-6862-2,28724252,28724321,+	0.027583905828104157	0.023991875775057545
hsa-mir-3960	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	9:hsa;hsa-mir-3960,127785833,127785923,+	0.11033562331241663	0.09596750310023018
hsa-mir-6862-1	1.0	1.0	0.25	0.11033562331241663	0.09596750310023018	16:hsa;hsa-mir-6862-1,28724252,28724321,+	0.027583905828104157	0.023991875775057545
hsa-mir-4289	1.0	1.0	0.3333333333333333	0.11033562331241663	0.09596750310023018	9:hsa;hsa-mir-4289,88745836,88745905,-	0.036778541104138876	0.031989167700076725
hsa-mir-6862-1	1.0	1.0	0.25	0.11033562331241663	0.09596750310023018	16:hsa;hsa-mir-6862-1,28390982,28391051,-	0.027583905828104157	0.023991875775057545
hsa-mir-378i	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	22:hsa;hsa-mir-378i,41923222,41923297,-	0.11033562331241663	0.09596750310023018
hsa-mir-6794	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	19:hsa;hsa-mir-6794,12852260,12852327,+	0.11033562331241663	0.09596750310023018
hsa-mir-6862-2	1.0	1.0	0.25	0.11033562331241663	0.09596750310023018	16:hsa;hsa-mir-6862-2,28390982,28391051,-	0.027583905828104157	0.023991875775057545
hsa-mir-1295a	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	1:hsa;hsa-mir-1295a,171101728,171101806,-	0.11033562331241663	0.09596750310023018
hsa-mir-6746	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	11:hsa;hsa-mir-6746,61878216,61878278,-	0.11033562331241663	0.09596750310023018
hsa-mir-3085	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	10:hsa;hsa-mir-3085,97875813,97875897,-	0.11033562331241663	0.09596750310023018
hsa-mir-6130	1.0	1.0	1.0	0.11033562331241663	0.09596750310023018	21:hsa;hsa-mir-6130,23079284,23079392,+	0.11033562331241663	0.09596750310023018
